,nb_init_infected,density_ref_contact,init_all_ages_successful_contact_rate_human,init_all_ages_factor_contact_rate_asymptomatic,init_all_ages_proportion_asymptomatic,init_all_ages_proportion_hospitalisation,init_all_ages_proportion_icu,init_all_ages_proportion_dead_symptomatic,nb_dead,nb_recovered,nb_susceptibles,nb_infectious,nb_infected,step_max_peak,step_end_epidemiology,cluster
504,13282,32.96875,0.60915625,0.70271875,0.60915625,0.39084375,0.32846875,0.39084375,232412,781599,0,0,0,228,1200,2
505,28907,32.96875,0.60915625,0.70271875,0.60915625,0.39084375,0.32846875,0.39084375,232381,781630,0,0,0,184,1536,1
506,13282,415.78125,0.60915625,0.70271875,0.60915625,0.39084375,0.32846875,0.39084375,232335,781676,0,0,0,128,1368,6
507,13282,32.96875,0.17253125,0.70271875,0.60915625,0.39084375,0.32846875,0.39084375,232225,781786,0,0,0,300,1344,2
508,13282,32.96875,0.60915625,0.92103125,0.60915625,0.39084375,0.32846875,0.39084375,232409,781602,0,0,0,204,1488,1
509,13282,32.96875,0.60915625,0.70271875,0.29728125,0.39084375,0.32846875,0.39084375,417752,596259,0,0,0,206,1224,2
510,13282,32.96875,0.60915625,0.70271875,0.60915625,0.01659375,0.32846875,0.39084375,232411,781600,0,0,0,205,1392,2
511,13282,32.96875,0.60915625,0.70271875,0.60915625,0.39084375,0.07896875,0.39084375,232368,781643,0,0,0,225,1344,2
512,13282,32.96875,0.60915625,0.70271875,0.60915625,0.39084375,0.32846875,0.01659375,9881,1004130,0,0,0,203,1224,5
513,13282,415.78125,0.17253125,0.92103125,0.29728125,0.01659375,0.07896875,0.01659375,17697,996314,0,0,0,154,1176,5
514,28907,32.96875,0.17253125,0.92103125,0.29728125,0.01659375,0.07896875,0.01659375,17727,996284,0,0,0,251,1224,2
515,28907,415.78125,0.60915625,0.92103125,0.29728125,0.01659375,0.07896875,0.01659375,17723,996288,0,0,0,112,1224,5
516,28907,415.78125,0.17253125,0.70271875,0.29728125,0.01659375,0.07896875,0.01659375,17701,996310,0,0,0,155,1200,5
517,28907,415.78125,0.17253125,0.92103125,0.60915625,0.01659375,0.07896875,0.01659375,9892,1004119,0,0,0,144,1416,6
518,28907,415.78125,0.17253125,0.92103125,0.29728125,0.39084375,0.07896875,0.01659375,17743,996268,0,0,0,138,1248,5
519,28907,415.78125,0.17253125,0.92103125,0.29728125,0.01659375,0.32846875,0.01659375,17730,996281,0,0,0,135,1128,5
520,28907,415.78125,0.17253125,0.92103125,0.29728125,0.01659375,0.07896875,0.39084375,417749,596262,0,0,0,152,1440,1
521,28907,415.78125,0.17253125,0.92103125,0.29728125,0.01659375,0.07896875,0.01659375,17715,996296,0,0,0,140,1296,6
522,38281,277.96875,0.11015625,0.20371875,0.11015625,0.88984375,0.82746875,0.88984375,902178,111833,0,0,0,224,1200,3
523,3907,277.96875,0.11015625,0.20371875,0.11015625,0.88984375,0.82746875,0.88984375,902367,111644,0,0,0,272,1368,0
524,38281,170.78125,0.11015625,0.20371875,0.11015625,0.88984375,0.82746875,0.88984375,902355,111656,0,0,0,250,1296,0
525,38281,277.96875,0.67153125,0.20371875,0.11015625,0.88984375,0.82746875,0.88984375,902270,111741,0,0,0,137,1224,3
526,38281,277.96875,0.11015625,0.42203125,0.11015625,0.88984375,0.82746875,0.88984375,902350,111661,0,0,0,180,1176,3
527,38281,277.96875,0.11015625,0.20371875,0.79628125,0.88984375,0.82746875,0.88984375,206728,807283,0,0,0,229,1248,2
528,38281,277.96875,0.11015625,0.20371875,0.11015625,0.51559375,0.82746875,0.88984375,902270,111741,0,0,0,229,1272,0
529,38281,277.96875,0.11015625,0.20371875,0.11015625,0.88984375,0.57796875,0.88984375,902381,111630,0,0,0,234,1272,0
530,38281,277.96875,0.11015625,0.20371875,0.11015625,0.88984375,0.82746875,0.51559375,697638,316373,0,0,0,209,1152,3
531,38281,170.78125,0.67153125,0.42203125,0.79628125,0.51559375,0.57796875,0.51559375,159702,854309,0,0,0,138,1176,5
532,3907,277.96875,0.67153125,0.42203125,0.79628125,0.51559375,0.57796875,0.51559375,159717,854294,0,0,0,156,1296,6
533,3907,170.78125,0.11015625,0.42203125,0.79628125,0.51559375,0.57796875,0.51559375,159636,854375,0,0,0,256,1392,2
534,3907,170.78125,0.67153125,0.20371875,0.79628125,0.51559375,0.57796875,0.51559375,159750,854261,0,0,0,202,1224,2
535,3907,170.78125,0.67153125,0.42203125,0.11015625,0.51559375,0.57796875,0.51559375,697898,316113,0,0,0,180,1200,3
536,3907,170.78125,0.67153125,0.42203125,0.79628125,0.88984375,0.57796875,0.51559375,159778,854233,0,0,0,176,1296,6
537,3907,170.78125,0.67153125,0.42203125,0.79628125,0.51559375,0.82746875,0.51559375,159849,854162,0,0,0,178,1536,1
538,3907,170.78125,0.67153125,0.42203125,0.79628125,0.51559375,0.57796875,0.88984375,206589,807422,0,0,0,186,1272,6
539,3907,170.78125,0.67153125,0.42203125,0.79628125,0.51559375,0.57796875,0.51559375,159793,854218,0,0,0,167,1560,1
540,25782,155.46875,0.85865625,0.95221875,0.35965625,0.64034375,0.07896875,0.64034375,623384,390627,0,0,0,132,1344,0
541,16407,155.46875,0.85865625,0.95221875,0.35965625,0.64034375,0.07896875,0.64034375,623661,390350,0,0,0,134,1248,3
542,25782,48.28125,0.85865625,0.95221875,0.35965625,0.64034375,0.07896875,0.64034375,623672,390339,0,0,0,159,1464,0
543,25782,155.46875,0.92103125,0.95221875,0.35965625,0.64034375,0.07896875,0.64034375,623552,390459,0,0,0,131,1224,3
544,25782,155.46875,0.85865625,0.17253125,0.35965625,0.64034375,0.07896875,0.64034375,623593,390418,0,0,0,159,1248,3
545,25782,155.46875,0.85865625,0.95221875,0.04778125,0.64034375,0.07896875,0.64034375,927468,86543,0,0,0,129,1152,3
546,25782,155.46875,0.85865625,0.95221875,0.35965625,0.26609375,0.07896875,0.64034375,623470,390541,0,0,0,130,1344,0
547,25782,155.46875,0.85865625,0.95221875,0.35965625,0.64034375,0.82746875,0.64034375,623720,390291,0,0,0,128,1248,3
548,25782,155.46875,0.85865625,0.95221875,0.35965625,0.64034375,0.07896875,0.26609375,259190,754821,0,0,0,128,1224,5
549,25782,48.28125,0.92103125,0.17253125,0.04778125,0.26609375,0.82746875,0.26609375,385296,628715,0,0,0,203,1272,2
550,16407,155.46875,0.92103125,0.17253125,0.04778125,0.26609375,0.82746875,0.26609375,385370,628641,0,0,0,179,1248,6
551,16407,48.28125,0.85865625,0.17253125,0.04778125,0.26609375,0.82746875,0.26609375,385367,628644,0,0,0,228,1320,2
552,16407,48.28125,0.92103125,0.95221875,0.04778125,0.26609375,0.82746875,0.26609375,385420,628591,0,0,0,161,1248,6
553,16407,48.28125,0.92103125,0.17253125,0.35965625,0.26609375,0.82746875,0.26609375,259271,754740,0,0,0,226,1224,2
554,16407,48.28125,0.92103125,0.17253125,0.04778125,0.64034375,0.82746875,0.26609375,385353,628658,0,0,0,225,1176,2
555,16407,48.28125,0.92103125,0.17253125,0.04778125,0.26609375,0.07896875,0.26609375,385371,628640,0,0,0,229,1320,2
556,16407,48.28125,0.92103125,0.17253125,0.04778125,0.26609375,0.82746875,0.64034375,927339,86672,0,0,0,224,1416,0
557,16407,48.28125,0.92103125,0.17253125,0.04778125,0.26609375,0.82746875,0.26609375,385501,628510,0,0,0,231,1344,2
558,782,400.46875,0.35965625,0.45321875,0.85865625,0.14134375,0.57796875,0.14134375,30458,983553,0,0,0,183,1272,6
559,41406,400.46875,0.35965625,0.45321875,0.85865625,0.14134375,0.57796875,0.14134375,30392,983619,0,0,0,137,1200,5
560,782,293.28125,0.35965625,0.45321875,0.85865625,0.14134375,0.57796875,0.14134375,30408,983603,0,0,0,204,1464,1
561,782,400.46875,0.42203125,0.45321875,0.85865625,0.14134375,0.57796875,0.14134375,30401,983610,0,0,0,186,1320,6
562,782,400.46875,0.35965625,0.67153125,0.85865625,0.14134375,0.57796875,0.14134375,30404,983607,0,0,0,181,1272,6
563,782,400.46875,0.35965625,0.45321875,0.54678125,0.14134375,0.57796875,0.14134375,97440,916571,0,0,0,181,1296,6
564,782,400.46875,0.35965625,0.45321875,0.85865625,0.76509375,0.57796875,0.14134375,30393,983618,0,0,0,194,1392,6
565,782,400.46875,0.35965625,0.45321875,0.85865625,0.14134375,0.32846875,0.14134375,30449,983562,0,0,0,181,1200,5
566,782,400.46875,0.35965625,0.45321875,0.85865625,0.14134375,0.57796875,0.76509375,143253,870758,0,0,0,185,1848,1
567,782,293.28125,0.42203125,0.67153125,0.54678125,0.76509375,0.32846875,0.76509375,459585,554426,0,0,0,180,1152,3
568,41406,400.46875,0.42203125,0.67153125,0.54678125,0.76509375,0.32846875,0.76509375,459727,554284,0,0,0,131,1176,3
569,41406,293.28125,0.35965625,0.67153125,0.54678125,0.76509375,0.32846875,0.76509375,459360,554651,0,0,0,136,1176,3
570,41406,293.28125,0.42203125,0.45321875,0.54678125,0.76509375,0.32846875,0.76509375,459523,554488,0,0,0,136,1224,3
571,41406,293.28125,0.42203125,0.67153125,0.85865625,0.76509375,0.32846875,0.76509375,143366,870645,0,0,0,131,1152,5
572,41406,293.28125,0.42203125,0.67153125,0.54678125,0.14134375,0.32846875,0.76509375,459507,554504,0,0,0,136,1344,6
573,41406,293.28125,0.42203125,0.67153125,0.54678125,0.76509375,0.57796875,0.76509375,459684,554327,0,0,0,133,1392,0
574,41406,293.28125,0.42203125,0.67153125,0.54678125,0.76509375,0.32846875,0.14134375,97450,916561,0,0,0,132,1152,5
575,41406,293.28125,0.42203125,0.67153125,0.54678125,0.76509375,0.32846875,0.76509375,459613,554398,0,0,0,132,1200,3
